4.003753797080645931e-03 -1.990789754559284599e-02 -3.011513511786777231e-02
-1.990789754559284599e-02 5.471888161555431562e-01 4.178535450091959147e-01
-3.011513511786777231e-02 4.178535450091959147e-01 8.806459266220660886e-01
