4.003753797080645931e-03 -1.990789754559284946e-02 -2.299704466478294865e-03
-1.990789754559284946e-02 5.471888161555431562e-01 2.912699473911711801e-02
-2.299704466478294865e-03 2.912699473911711801e-02 3.437480382666968128e-03
